Imagen|Tipos de Daño|Piezas del Vehículo|Sugerencia
812.jpg|['Deformación', 'Deformación', 'Deformación']|['Puerta delantera izquierda', 'Puerta trasera izquierda', 'Marco de las puertas']|['Reemplazar', 'Reparar', 'Reparar']
813.jpg|['Rayón']|['Parachoques delantero']|['Reparar']
814.jpg|['Rayón']|['Parachoques delantero']|['Reparar']
815.jpg|['Rayón']|['Parachoques delantero']|['Reparar']
816.jpg|['Fractura']|['Parachoques trasero']|['Reparar']
817.jpg|['Rayón', 'Rayón']|['Parachoques delantero', 'Guardabarros delantero derecho ']|['Reparar', 'Reparar']
818.jpg|['Deformación']|['Marco de las puertas']|['Reparar']
819.jpg|['Rotura', 'Abolladura', 'Abolladura', 'Abolladura']|['Faros derecho', 'Parachoques delantero', 'Guardabarros delantero derecho ', 'Capó ']|['Reemplazar', 'Reparar', 'Reparar', 'Reparar']
82.jpg|['Rotura']|['Parabrisas delantero']|['Reemplazar']
820.jpg|['Rotura']|['Rueda ']|['Reparar']
821.jpg|['Rotura', 'Rayón']|['Rueda ', 'Parachoques trasero']|['Reparar', 'Reparar']
822.jpg|['Rayón', 'Rotura']|['Parachoques delantero', 'Luz indicadora delantera izquierda']|['Reparar', 'Reemplazar']
823.jpg|['Rotura', 'Rotura', 'Abolladura']|['Faros izquierdo', 'Parachoques delantero', 'Capó ']|['Reemplazar', 'Reparar', 'Reparar']
824.jpg|['Abolladura']|['Parachoques delantero']|['Reparar']
825.jpg|['Rayón']|['Parachoques delantero']|['Reparar']
826.jpg|['Rayón']|['Parachoques trasero']|['Reparar']
827.jpg|['Rotura']|['Parabrisas delantero']|['Reemplazar']
828.jpg|['Fractura']|['Parachoques trasero']|['Reparar']
829.jpg|['Rotura']|['Parabrisas delantero']|['Reemplazar']
83.jpg|['Abolladura']|['Parachoques trasero']|['Reparar']
830.jpg|['Rayón']|['Guardabarros delantero izquierdo ']|['Reparar']
831.jpg|['Rotura']|['Rueda ']|['Reparar']
832.jpg|['Rayón']|['Parachoques delantero']|['Reparar']
833.jpg|['Rayón']|['Parachoques trasero']|['Reparar']
834.jpg|['Rotura', 'Abolladura', 'Abolladura']|['Parabrisas delantero', 'Guardabarros delantero izquierdo ', 'Capó ']|['Reemplazar', 'Reparar', 'Reparar']
835.jpg|['Abolladura', 'Abolladura', 'Abolladura']|['Puerta trasera derecha', 'Guardabarros trasero derecho', 'Marco de las puertas']|['Reparar', 'Reparar', 'Reparar']
836.jpg|['Abolladura', 'Abolladura', 'Rayón']|['Puerta delantera derecha', 'Puerta trasera derecha', 'Marco de las puertas']|['Reparar', 'Reparar', 'Reparar']
837.jpg|['Deformación', 'Deformación', 'Rotura', 'Abolladura']|['Guardabarros delantero izquierdo ', 'Parachoques delantero', 'Faros izquierdo', 'Capó ']|['Reparar', 'Reemplazar', 'Reemplazar', 'Reparar']
838.jpg|['Abolladura', 'Abolladura']|['Marco de las puertas', 'Puerta delantera derecha']|['Reparar', 'Reparar']
839.jpg|['Rayón']|['Parabrisas delantero']|['Reparar']
84.jpg|['Rotura', 'Deformación']|['Rueda ', 'Guardabarros delantero izquierdo ']|['Reparar', 'Reparar']
840.jpg|['Rayón', 'Abolladura']|['Parachoques delantero', 'Guardabarros delantero izquierdo ']|['Reemplazar', 'Reemplazar']
841.jpg|['Rayón']|['Parachoques trasero']|['Reemplazar']
842.jpg|['Rotura', 'Abolladura', 'Abolladura']|['Parabrisas delantero', 'Capó ', 'Techo ']|['Reemplazar', 'Reparar', 'Reparar']
843.jpg|['Rayón', 'Rayón']|['Parachoques delantero', 'Guardabarros delantero izquierdo ']|['Reparar', 'Reparar']
844.jpg|['Abolladura']|['Puerta delantera derecha']|['Reparar']
845.jpg|['Desprendimiento']|['Parachoques delantero']|['Reparar']
846.jpg|['Rotura', 'Rayón', 'Abolladura', 'Abolladura']|['Rueda ', 'Parachoques trasero', 'Guardabarros trasero izquierdo', 'Puerta trasera izquierda']|['Reparar', 'Reparar', 'Reparar', 'Reparar']
847.jpg|['Rayón']|['Parachoques delantero']|['Reparar']
848.jpg|['Rotura']|['Parabrisas delantero']|['Reemplazar']
849.jpg|['Abolladura', 'Rotura']|['Parachoques delantero', 'Antiniebla delantero izquierdo']|['Reparar', 'Reemplazar']
85.jpg|['Desprendimiento']|['Parachoques delantero']|['Reparar']
850.jpg|['Abolladura']|['Puerta trasera derecha']|['Reparar']
851.jpg|['Rotura']|['Parabrisas delantero']|['Reemplazar']
852.jpg|['Rayón']|['Parachoques delantero']|['Reparar']
853.jpg|['Rotura', 'Fractura']|['Faros derecho', 'Parachoques delantero']|['Reemplazar', 'Reparar']
854.jpg|['Abolladura']|['Puerta delantera izquierda']|['Reparar']
855.jpg|['Fractura', 'Abolladura']|['Parachoques trasero', 'Maletero']|['Reparar', 'Reparar']
856.jpg|['Rotura']|['Parabrisas delantero']|['Reemplazar']
857.jpg|['Rayón']|['Guardabarros trasero derecho']|['Reparar']
858.jpg|['Abolladura', 'Abolladura', 'Desprendimiento', 'Abolladura', 'Rayón']|['Puerta delantera izquierda', 'Guardabarros delantero izquierdo ', 'Luz indicadora delantera izquierda', 'Marco de las puertas', 'Puerta trasera izquierda']|['Reparar', 'Reparar', 'Reemplazar', 'Reparar', 'Reparar']
859.jpg|['Rotura']|['Rueda ']|['Reparar']
86.jpg|['Rayón']|['Parachoques delantero']|['Reparar']
860.jpg|['Rotura', 'Deformación', 'Deformación', 'Abolladura', 'Rotura', 'Abolladura', 'Desprendimiento']|['Faros derecho', 'Guardabarros delantero derecho ', 'Capó ', 'Parachoques delantero', 'Parabrisas delantero', 'Marco de la ventana', 'Espejo lateral derecho']|['Reemplazar', 'Reemplazar', 'Reemplazar', 'Reparar', 'Reemplazar', 'Reparar', 'Reemplazar']
861.jpg|['Abolladura']|['Parachoques trasero']|['Reparar']
862.jpg|['Rotura', 'Abolladura']|['Parabrisas delantero', 'Marco de la ventana']|['Reemplazar', 'Reparar']
863.jpg|['Rotura']|['Parabrisas delantero']|['Reemplazar']
864.jpg|['Rotura']|['Parabrisas delantero']|['Reemplazar']
865.jpg|['Rayón', 'Rayón']|['Guardabarros delantero derecho ', 'Parachoques delantero']|['Reparar', 'Reparar']
866.jpg|['Rotura']|['Luz trasera derecho']|['Reemplazar']
867.jpg|['Rayón']|['Parachoques delantero']|['Reparar']
868.jpg|['Rotura', 'Abolladura']|['Luz trasera izquierdo', 'Guardabarros trasero izquierdo']|['Reemplazar', 'Reparar']
869.jpg|['Rotura', 'Abolladura', 'Rayón']|['Faros izquierdo', 'Guardabarros delantero izquierdo ', 'Parachoques delantero']|['Reemplazar', 'Reparar', 'Reparar']
87.jpg|['Rayón']|['Guardabarros delantero derecho ']|['Reparar']
870.jpg|['Fractura']|['Parachoques delantero']|['Reparar']
871.jpg|['Abolladura']|['Capó ']|['Reparar']
872.jpg|['Deformación', 'Abolladura']|['Guardabarros trasero derecho', 'Parabrisas trasero']|['Reemplazar', 'Reparar']
873.jpg|['Abolladura']|['Puerta trasera izquierda']|['Reparar']
874.jpg|['Rotura']|['Parabrisas delantero']|['Reemplazar']
875.jpg|['Abolladura']|['Parachoques trasero']|['Reparar']
876.jpg|['Abolladura']|['Parachoques trasero']|['Reparar']
877.jpg|['Rayón']|['Parachoques delantero']|['Reparar']
878.jpg|['Abolladura']|['Guardabarros trasero derecho']|['Reparar']
879.jpg|['Rayón']|['Parachoques trasero']|['Reparar']
88.jpg|['Rayón']|['Parachoques trasero']|['Reparar']
880.jpg|['Abolladura']|['Guardabarros delantero izquierdo ']|['Reparar']
881.jpg|['Fractura']|['Parachoques delantero']|['Reparar']
882.jpg|['Rayón', 'Rayón']|['Parachoques delantero', 'Guardabarros delantero derecho ']|['Reparar', 'Reparar']
883.jpg|['Abolladura', 'Rayón', 'Abolladura', 'Abolladura']|['Puerta trasera izquierda', 'Guardabarros trasero izquierdo', 'Puerta delantera izquierda', 'Marco de las puertas']|['Reparar', 'Reparar', 'Reparar', 'Reparar']
884.jpg|['Rotura']|['Rueda ']|['Reparar']
885.jpg|['Rayón']|['Parachoques trasero']|['Reparar']
886.jpg|['Abolladura', 'Abolladura']|['Puerta delantera izquierda', 'Puerta trasera izquierda']|['Reparar', 'Reparar']
887.jpg|['Desprendimiento']|['Parachoques delantero']|['Reemplazar']
888.jpg|['Rotura', 'Abolladura', 'Abolladura']|['Faros derecho', 'Capó ', 'Guardabarros delantero derecho ']|['Reparar', 'Reparar', 'Reparar']
889.jpg|['Abolladura', 'Rotura', 'Fractura']|['Guardabarros trasero izquierdo', 'Luz trasera izquierdo', 'Parachoques trasero']|['Reparar', 'Reemplazar', 'Reparar']
89.jpg|['Abolladura']|['Guardabarros delantero derecho ']|['Reparar']
890.jpg|['Desprendimiento', 'Abolladura', 'Rayón']|['Guardabarros delantero izquierdo ', 'Parachoques delantero', 'Faros izquierdo']|['Reemplazar', 'Reparar', 'Reparar']
891.jpg|['Rayón']|['Parachoques delantero']|['Reparar']
892.jpg|['Rotura']|['Rueda ']|['Reparar']
893.jpg|['Rotura']|['Parachoques trasero']|['Reparar']
894.jpg|['Abolladura']|['Maletero']|['Reparar']
895.jpg|['Rayón', 'Rayón']|['Guardabarros trasero derecho', 'Puerta trasera derecha']|['Reparar', 'Reparar']
896.jpg|['Rayón']|['Parachoques delantero']|['Reparar']
897.jpg|['Abolladura', 'Abolladura']|['Puerta delantera derecha', 'Moldura puerta delantera derecha']|['Reparar', 'Reparar']
898.jpg|['Rotura', 'Rotura']|['Luz trasera izquierdo', 'Maletero']|['Reemplazar', 'Reparar']
899.jpg|['Rayón']|['Parachoques trasero']|['Reparar']
9.jpg|['Rotura', 'Deformación', 'Deformación', 'Rotura', 'Rotura']|['Parabrisas delantero', 'Capó ', 'Guardabarros delantero izquierdo ', 'Faros derecho', 'Luz indicadora delantera derecha']|['Reemplazar', 'Reparar', 'Reparar', 'Reemplazar', 'Reemplazar']
90.jpg|['Abolladura', 'Abolladura', 'Deformación', 'Rotura']|['Guardabarros trasero izquierdo', 'Parachoques trasero', 'Maletero', 'Luz trasera izquierdo']|['Reparar', 'Reparar', 'Reparar', 'Reparar']
900.jpg|['Rotura', 'Abolladura', 'Abolladura']|['Luz trasera izquierdo', 'Maletero', 'Parachoques trasero']|['Reemplazar', 'Reparar', 'Reparar']
901.jpg|['Rotura']|['Ventanilla trasera izquierda      ']|['Reemplazar']
902.jpg|['Rotura', 'Abolladura']|['Parachoques trasero', 'Maletero']|['Reparar', 'Reparar']
903.jpg|['Abolladura']|['Parachoques delantero']|['Reparar']
904.jpg|['Rayón', 'Rayón']|['Puerta trasera izquierda', 'Puerta delantera izquierda']|['Reparar', 'Reparar']
905.jpg|['Rotura']|['Parabrisas trasero']|['Reemplazar']
906.jpg|['Abolladura', 'Rayón']|['Parachoques delantero', 'Guardabarros delantero izquierdo ']|['Reparar', 'Reparar']
907.jpg|['Abolladura']|['Puerta delantera izquierda']|['Reparar']
908.jpg|['Abolladura']|['Parachoques trasero']|['Reparar']
909.jpg|['Rotura']|['Parabrisas delantero']|['Reemplazar']
91.jpg|['Rotura']|['Parabrisas delantero']|['Reemplazar']
910.jpg|['Rotura']|['Parabrisas delantero']|['Reemplazar']
911.jpg|['Deformación', 'Deformación', 'Abolladura', 'Abolladura']|['Puerta delantera derecha', 'Puerta trasera derecha', 'Moldura puerta delantera derecha', 'Puerta trasera derecha']|['Reemplazar', 'Reemplazar', 'Reparar', 'Reparar']
912.jpg|['Rotura']|['Parabrisas delantero']|['Reemplazar']
913.jpg|['Rotura']|['Parabrisas delantero']|['Reemplazar']
914.jpg|['Rotura']|['Rueda ']|['Reparar']
915.jpg|['Fractura']|['Parachoques delantero']|['Reparar']
916.jpg|['Fractura', 'Fractura']|['Parachoques delantero', 'Faros derecho']|['Reparar', 'Reemplazar']
917.jpg|['Fractura', 'Rayón']|['Luz trasera izquierdo', 'Maletero']|['Reemplazar', 'Reparar']
918.jpg|['Fractura', 'Fractura', 'Desprendimiento', 'Deformación', 'Fractura']|['Parachoques delantero', 'Faros izquierdo', 'Rejilla, parrilla', 'Capó ', 'Parabrisas delantero']|['Reparar', 'Reemplazar', 'Reemplazar', 'Reparar', 'Reemplazar']
919.jpg|['Rayón']|['Parachoques delantero']|['Reparar']
92.jpg|['Rotura', 'Deformación']|['Luz trasera izquierdo', 'Parachoques trasero']|['Reemplazar', 'Reparar']
920.jpg|['Rayón']|['Parachoques delantero']|['Reparar']
921.jpg|['Rayón']|['Parachoques delantero']|['Reparar']
922.jpg|['Rayón']|['Parachoques delantero']|['Reparar']
923.jpg|['Abolladura', 'Abolladura']|['Parachoques delantero', 'Guardabarros delantero izquierdo ']|['Reparar', 'Reparar']
924.jpg|['Rotura', 'Abolladura', 'Abolladura']|['Rueda ', 'Guardabarros delantero izquierdo ', 'Puerta delantera izquierda']|['Reparar', 'Reparar', 'Reparar']
925.jpg|['Rotura', 'Abolladura', 'Abolladura']|['Faros izquierdo', 'Parachoques delantero', 'Guardabarros delantero izquierdo ']|['Reemplazar', 'Reparar', 'Reparar']
926.jpg|['Abolladura', 'Abolladura', 'Rotura', 'Abolladura']|['Guardabarros delantero izquierdo ', 'Parachoques delantero', 'Faros izquierdo', 'Capó ']|['Reparar', 'Reparar', 'Reemplazar', 'Reparar']
927.jpg|['Rayón']|['Puerta trasera izquierda']|['Reparar']
928.jpg|['Rotura']|['Parabrisas delantero']|['Reemplazar']
929.jpg|['Abolladura']|['Puerta trasera izquierda']|['Reparar']
93.jpg|['Rayón']|['Puerta delantera izquierda']|['Reparar']
930.jpg|['Rayón']|['Parachoques delantero']|['Reparar']
931.jpg|['Rayón']|['Parachoques trasero']|['Reparar']
932.jpg|['Desprendimiento', 'Abolladura']|['Guardabarros delantero derecho ', 'Capó ']|['Reparar', 'Reparar']
933.jpg|['Rayón', 'Rayón']|['Parachoques delantero', 'Guardabarros delantero izquierdo ']|['Reparar', 'Reparar']
934.jpg|['Fractura']|['Rueda ']|['Reemplazar']
935.jpg|['Rayón']|['Parachoques delantero']|['Reparar']
936.jpg|['Abolladura']|['Parachoques delantero']|['Reparar']
937.jpg|['Fractura']|['Parachoques trasero']|['Reparar']
938.jpg|['Rotura', 'Abolladura', 'Rotura']|['Parachoques delantero', 'Guardabarros delantero izquierdo ', 'Faros izquierdo']|['Reparar', 'Reparar', 'Reemplazar']
939.jpg|['Abolladura', 'Abolladura']|['Puerta trasera izquierda', 'Guardabarros trasero izquierdo']|['Reparar', 'Reparar']
94.jpg|['Rotura']|['Parabrisas delantero']|['Reemplazar']
940.jpg|['Rotura']|['Parabrisas delantero']|['Reemplazar']
941.jpg|['Fractura']|['Parachoques delantero']|['Reparar']
942.jpg|['Rayón']|['Guardabarros trasero izquierdo']|['Reparar']
943.jpg|['Rotura', 'Desprendimiento', 'Abolladura']|['Faros derecho', 'Parachoques delantero', 'Guardabarros delantero derecho ']|['Reemplazar', 'Reemplazar', 'Reparar']
944.jpg|['Rotura', 'Abolladura', 'Abolladura']|['Rueda ', 'Puerta delantera derecha', 'Guardabarros delantero derecho ']|['Reparar', 'Reparar', 'Reparar']
945.jpg|['Abolladura', 'Rotura', 'Rayón']|['Guardabarros trasero izquierdo', 'Luz trasera izquierdo', 'Parachoques trasero']|['Reparar', 'Reemplazar', 'Reparar']
946.jpg|['Rotura']|['Parabrisas delantero']|['Reemplazar']
947.jpg|['Rotura']|['Rueda ']|['Reparar']
948.jpg|['Rotura', 'Fractura', 'Abolladura', 'Abolladura', 'Rotura']|['Faros izquierdo', 'Parachoques delantero', 'Capó ', 'Rejilla, parrilla', 'Antiniebla delantero derecho']|['Reemplazar', 'Reparar', 'Reparar', 'Reparar', 'Reemplazar']
949.jpg|['Fractura']|['Guardabarros delantero izquierdo ']|['Reparar']
95.jpg|['Rotura']|['Parachoques delantero']|['Reparar']
950.jpg|['Rotura']|['Parabrisas delantero']|['Reemplazar']
951.jpg|['Rotura', 'Desprendimiento', 'Deformación', 'Abolladura', 'Abolladura']|['Faros derecho', 'Parachoques delantero', 'Guardabarros delantero derecho ', 'Capó ', 'Puerta delantera derecha']|['Reemplazar', 'Reparar', 'Reparar', 'Reparar', 'Reparar']
952.jpg|['Rayón']|['Parachoques delantero']|['Reparar']
953.jpg|['Rotura']|['Parachoques delantero']|['Reparar']
954.jpg|['Rotura', 'Abolladura']|['Parachoques delantero', 'Capó ']|['Reemplazar', 'Reparar']
955.jpg|['Rotura']|['Luz trasera izquierdo']|['Reemplazar']
956.jpg|['Rotura']|['Luz trasera izquierdo']|['Reemplazar']
957.jpg|['Rotura', 'Fractura', 'Abolladura', 'Abolladura', 'Rotura']|['Faros izquierdo', 'Parachoques delantero', 'Guardabarros delantero derecho ', 'Capó ', 'Antiniebla delantero derecho']|['Reemplazar', 'Reparar', 'Reparar', 'Reparar', 'Reemplazar']
958.jpg|['Fractura']|['Parachoques delantero']|['Reemplazar']
959.jpg|['Rotura']|['Faros derecho']|['Reemplazar']
96.jpg|['Abolladura']|['Guardabarros delantero derecho ']|['Reparar']
960.jpg|['Abolladura']|['Puerta delantera izquierda']|['Reparar']
961.jpg|['Abolladura']|['Marco de las puertas']|['Reparar']
962.jpg|['Abolladura']|['Marco de las puertas']|['Reparar']
963.jpg|['Abolladura', 'Abolladura', 'Abolladura']|['Puerta trasera derecha', 'Moldura puerta delantera derecha', 'Marco de las puertas']|['Reparar', 'Reparar', 'Reparar']
964.jpg|['Deformación', 'Fractura', 'Rotura']|['Guardabarros trasero derecho', 'Parachoques trasero', 'Luz trasera izquierdo']|['Reparar', 'Reparar', 'Reemplazar']
965.jpg|['Rayón']|['Parachoques delantero']|['Reparar']
966.jpg|['Rotura']|['Parabrisas delantero']|['Reemplazar']
967.jpg|['Abolladura']|['Guardabarros delantero izquierdo ']|['Reparar']
968.jpg|['Abolladura']|['Guardabarros trasero izquierdo']|['Reparar']
969.jpg|['Rayón']|['Parachoques delantero']|['Reparar']
97.jpg|['Abolladura', 'Deformación', 'Fractura', 'Rotura']|['Guardabarros delantero izquierdo ', 'Capó ', 'Rejilla, parrilla', 'Parachoques delantero']|['Reparar', 'Reparar', 'Reemplazar', 'Reparar']
970.jpg|['Abolladura', 'Desprendimiento', 'Rayón']|['Guardabarros delantero derecho ', 'Luz indicadora delantera derecha', 'Puerta delantera derecha']|['Reparar', 'Reemplazar', 'Reparar']
971.jpg|['Abolladura', 'Fractura', 'Rotura']|['Guardabarros trasero derecho', 'Puerta trasera derecha', 'Manija derecha']|['Reparar', 'Reparar', 'Reparar']
972.jpg|['Rayón']|['Guardabarros trasero derecho']|['Reparar']
973.jpg|['Fractura']|['Parachoques trasero']|['Reparar']
974.jpg|['Rotura']|['Luz trasera derecho']|['Reemplazar']
975.jpg|['Rayón']|['Parachoques delantero']|['Reparar']
976.jpg|['Abolladura', 'Abolladura', 'Abolladura']|['Guardabarros delantero derecho ', 'Puerta delantera derecha', 'Marco de las puertas']|['Reparar', 'Reparar', 'Reparar']
977.jpg|['Rotura', 'Abolladura']|['Luz trasera derecho', 'Guardabarros trasero derecho']|['Reemplazar', 'Reparar']
978.jpg|['Rayón', 'Rayón']|['Guardabarros trasero derecho', 'Puerta trasera derecha']|['Reparar', 'Reparar']
979.jpg|['Rayón']|['Guardabarros trasero izquierdo']|['Reparar']
98.jpg|['Rayón', 'Abolladura']|['Guardabarros delantero derecho ', 'Puerta trasera derecha']|['Reparar', 'Reparar']
980.jpg|['Abolladura', 'Rotura']|['Guardabarros trasero izquierdo', 'Parabrisas trasero']|['Reparar', 'Reparar']
981.jpg|['Deformación', 'Rotura', 'Deformación', 'Deformación', 'Abolladura']|['Parachoques delantero', 'Faros derecho', 'Capó ', 'Guardabarros delantero derecho ', 'Rejilla, parrilla']|['Reemplazar', 'Reemplazar', 'Reemplazar', 'Reemplazar', 'Reemplazar']
982.jpg|['Rayón']|['Parachoques delantero']|['Reparar']
983.jpg|['Rotura']|['Luz trasera izquierdo']|['Reemplazar']
984.jpg|['Rotura']|['Rueda ']|['Reparar']
985.jpg|['Rayón']|['Parachoques delantero']|['Reparar']
986.jpg|['Abolladura']|['Parachoques trasero']|['Reparar']
987.jpg|['Rotura']|['Parabrisas trasero']|['Reemplazar']
988.jpg|['Rotura']|['Parachoques delantero']|['Reemplazar']
989.jpg|['Abolladura']|['Parachoques delantero']|['Reemplazar']
99.jpg|['Rotura']|['Parabrisas delantero']|['Reemplazar']
990.jpg|['Rotura']|['Ventanilla delantera izquierda']|['Reemplazar']
991.jpg|['Rayón']|['Parachoques trasero']|['Reemplazar']
992.jpg|['Abolladura']|['Puerta trasera izquierda']|['Reparar']
993.jpg|['Rayón']|['Parachoques delantero']|['Reparar']
994.jpg|['Rotura']|['Parachoques delantero']|['Reparar']
995.jpg|['Rotura']|['Faros derecho']|['Reemplazar']
996.jpg|['Rotura']|['Parabrisas delantero']|['Reemplazar']
997.jpg|['Abolladura']|['Guardabarros trasero derecho']|['Reparar']
998.jpg|['Abolladura']|['Puerta delantera derecha']|['Reparar']
999.jpg|['Rayón']|['Parachoques delantero']|['Reparar']
